"Year","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2021","71295","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.1",,,"74.7","83.3","14,343","POINT (-91.711398 32.1757237)","71295","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71401","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.6",,,"71.4","81.3","117","POINT (-91.94592779 31.79747969)","71401","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71403","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.1",,,"73.3","82.4","4,584","POINT (-93.4182755 31.24822717)","71403","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71449","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.6",,,"74.9","83.5","9,696","POINT (-93.51994984 31.54279733)","71449","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71450","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.8",,,"75.1","82.2","1,070","POINT (-93.41055882 31.77816049)","71450","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71417","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.3",,,"74.7","83.4","4,932","POINT (-92.65410379 31.51538585)","71417","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71343","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.1",,,"74.8","82.6","7,678","POINT (-91.90436734 31.51703809)","71343","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71418","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.8",,,"74.4","82.8","6,295","POINT (-92.05544454 32.14300018)","71418","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71480","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.4",,,"68.7","79.4","1,324","POINT (-92.29181379 31.86290372)","71480","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71483","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.3",,,"74.4","83.4","11,294","POINT (-92.66150435 31.89395859)","71483","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71404","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.6",,,"73.9","81.0","797","POINT (-92.74908262 31.74823983)","71404","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71452","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","83.6",,,"80.0","87.0","57","POINT (-92.94178432 31.57869618)","71452","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71345","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","85.1",,,"81.7","88.1","69","POINT (-91.97546001 30.72921999)","71345","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71454","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.4",,,"74.2","82.3","2,527","POINT (-92.86119448 31.6926388)","71454","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71419","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.7",,,"73.2","81.6","2,444","POINT (-93.70939201 31.80198053)","71419","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71485","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.7",,,"73.2","81.5","1,804","POINT (-92.54461363 31.15526944)","71485","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71405","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.7",,,"71.0","79.8","5,592","POINT (-92.40109114 31.40952926)","71405","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71346","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.9",,,"74.6","82.5","3,040","POINT (-92.37612034 31.11304059)","71346","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71406","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.5",,,"71.6","81.0","216","POINT (-93.5195125 31.73263412)","71406","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71455","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.7",,,"75.3","81.6","227","POINT (-92.9793924 31.4050485)","71455","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
