"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2019","GA","Georgia","Walker","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74",,,"72.7","75.1","69,761","13295","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.30124895 34.7358293)"
"2019","GA","Georgia","Calhoun","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"76.4","78.1","6,189","13037","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.62399916 31.52834311)"
"2019","ID","Idaho","Clearwater","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.6",,,"65.4","67.8","8,756","16035","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-115.6567783 46.67343002)"
"2019","CO","Colorado","Yuma","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66",,,"64.9","67.0","10,019","08125","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-102.4246098 40.00284508)"
"2019","FL","Florida","Monroe","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74",,,"73.1","74.8","74,228","12087","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.06771247 25.36600458)"
"2019","FL","Florida","Osceola","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.9",,,"74.0","75.8","375,751","12097","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.14956272 28.06260996)"
"2019","GA","Georgia","Echols","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.7",,,"72.7","74.7","4,006","13101","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.89307938 30.70975082)"
"2019","FL","Florida","Bradford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.1",,,"74.2","75.9","28,201","12007","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.16842536 29.94988611)"
"2019","FL","Florida","DeSoto","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73",,,"71.8","74.0","38,001","12027","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.80934054 27.1865581)"
"2019","ID","Idaho","Bingham","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.5",,,"68.6","70.4","46,811","16011","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-112.3979588 43.21654997)"
"2019","ID","Idaho","Payette","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","67.3",,,"66.2","68.4","23,951","16075","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-116.7602225 44.00705386)"
"2019","GA","Georgia","Glascock","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.1",,,"76.0","78.1","2,971","13125","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.61046235 33.22883042)"
"2019","ID","Idaho","Bonner","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","65",,,"63.7","66.3","45,739","16017","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-116.6012435 48.2999159)"
"2019","GA","Georgia","Clayton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.3",,,"77.5","79.1","292,256","13063","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.35859676 33.54217493)"
"2019","ID","Idaho","Boundary","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","71.7",,,"70.6","72.8","12,245","16021","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-116.4627525 48.766998)"
"2019","FL","Florida","Lee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.9",,,"74.1","75.6","770,577","12071","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.83497865 26.57745177)"
"2019","FL","Florida","Seminole","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.7",,,"75.0","76.4","471,826","12117","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.23554604 28.71737531)"
"2019","GA","Georgia","Charlton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.7",,,"73.7","75.6","13,392","13049","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.13753604 30.78160602)"
"2019","CO","Colorado","San Miguel","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","67",,,"65.8","68.1","8,179","08113","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-108.4059271 38.00401543)"
